Country Name,Year,Value (USD),Status
46,0.22449,6.2e-05,0
46,0.244898,0.000694,0
46,0.265306,0.00048,0
46,0.285714,0.000825,0
46,0.306122,0.004604,0
46,0.326531,0.002762,0
46,0.346939,0.00159,0
46,0.367347,0.002907,0
46,0.387755,0.002891,0
46,0.408163,0.003434,0
46,0.428571,0.004753,0
46,0.44898,0.012199,0
46,0.469388,0.02887,0
46,0.489796,0.106139,0
46,0.510204,0.05288,0
46,0.530612,0.02143,0
46,0.55102,0.011803,0
46,0.571429,0.019553,0
46,0.591837,0.023025,0
46,0.612245,0.028375,0
46,0.632653,0.049951,0
46,0.653061,0.07014,0
46,0.673469,0.047213,0
46,0.693878,0.034234,0
46,0.714286,0.023458,0
46,0.734694,0.013263,0
46,0.755102,0.008702,0
46,0.77551,0.013858,0
46,0.795918,0.019076,0
46,0.816327,0.010356,0
46,0.836735,0.007055,0
46,0.857143,0.00878,0
46,0.877551,0.00686,0
46,0.897959,0.008903,0
46,0.918367,0.009513,0
46,0.938776,0.009517,0
46,0.959184,0.010768,0
46,0.979592,0.016762,0
46,1.0,0.018045,0
47,0.0,0.171171,0
47,0.020408,0.211059,0
47,0.040816,0.207233,0
47,0.061224,0.310267,0
47,0.081633,0.343709,0
47,0.102041,0.459448,0
47,0.122449,0.507136,0
47,0.142857,0.456606,0
47,0.163265,0.792723,0
47,0.183673,0.999603,0
48,0.0,0.000279,0
48,0.020408,0.000373,0
48,0.040816,0.000189,0
48,0.061224,0.000236,0
48,0.081633,0.00062,0
48,0.102041,0.000448,0
48,0.22449,0.00884,0
48,0.244898,0.026208,0
48,0.265306,0.013519,0
48,0.285714,0.01996,0
48,0.306122,0.019961,0
48,0.326531,0.022236,0
48,0.346939,0.045281,0
48,0.367347,0.076252,0
48,0.387755,0.072577,0
48,0.408163,0.055171,0
48,0.428571,0.095951,0
48,0.44898,0.261478,0
48,0.469388,0.118866,0
48,0.489796,0.131404,0
48,0.510204,0.215282,0
48,0.530612,0.137477,0
48,0.55102,0.103278,0
48,0.571429,0.157481,0
48,0.591837,0.23302,0
48,0.612245,0.243101,0
48,0.632653,0.436079,0
48,0.673469,0.905126,0
48,0.693878,0.815698,0
48,0.714286,0.858595,0
48,0.734694,0.829368,0
48,0.755102,0.621456,0
48,0.77551,0.731278,0
48,0.795918,0.837438,0
48,0.836735,0.779814,0
49,0.55102,0.003834,0
49,0.571429,0.005115,0
49,0.591837,0.008236,0
49,0.612245,0.012792,0
49,0.632653,0.017885,0
49,0.653061,0.027292,0
49,0.673469,0.015909,0
49,0.693878,0.015702,0
49,0.714286,0.015276,0
49,0.734694,0.009034,0
49,0.755102,0.006328,0
49,0.77551,0.006247,0
49,0.795918,0.004106,0
49,0.816327,0.004294,0
49,0.836735,0.004509,0
49,0.857143,0.005993,0
49,0.877551,0.005708,0
49,0.897959,0.005003,0
49,0.918367,0.006523,0
49,0.938776,0.004994,0
49,0.959184,0.005431,0
49,0.979592,0.003988,0
49,1.0,0.004257,0
50,0.367347,0.195942,0
50,0.387755,0.284852,0
50,0.408163,0.266448,0
50,0.428571,0.387068,0
50,0.44898,0.518292,0
50,0.469388,0.417907,0
50,0.530612,0.60672,0
50,0.55102,0.495819,0
50,0.571429,0.685588,0
50,0.591837,0.954969,0
51,0.367347,0.196225,0
51,0.387755,0.285522,0
51,0.408163,0.266758,0
51,0.428571,0.391387,0
51,0.44898,0.525655,0
51,0.469388,0.424442,0
51,0.530612,0.614278,0
51,0.55102,0.496043,0
51,0.571429,0.686164,0
52,0.428571,0.003782,0
52,0.44898,0.006828,0
52,0.469388,0.005757,0
52,0.489796,0.012272,0
52,0.530612,0.007318,0
52,0.591837,0.082138,0
52,0.612245,0.081927,0
52,0.632653,0.074989,0
52,0.653061,0.068418,0
52,0.673469,0.034687,0
52,0.693878,0.013017,0
52,0.714286,0.010277,0
52,0.734694,0.008436,0
52,0.755102,0.009957,0
52,0.77551,0.005173,0
52,0.795918,0.004127,0
52,0.918367,0.012963,0
52,0.938776,0.0134,0
52,0.959184,0.005949,0
52,0.979592,0.006218,0
52,1.0,0.01258,0
53,0.469388,0.006535,0
53,0.918367,0.023202,0
54,0.367347,8e-06,0
54,0.387755,1.1e-05,0
54,0.408163,2.5e-05,0
54,0.428571,4.9e-05,0
54,0.44898,0.000104,0
54,0.469388,0.000299,0
54,0.489796,0.000907,0
54,0.510204,0.001273,0
54,0.530612,0.00074,0
54,0.55102,0.002288,0
54,0.571429,0.004507,0
54,0.591837,0.006773,0
55,0.510204,0.295998,0
55,0.530612,0.143221,0
55,0.55102,0.113652,0
55,0.571429,0.163215,0
55,0.591837,0.217615,0
55,0.612245,0.273417,0
55,0.632653,0.367663,0
55,0.653061,0.629355,0
55,0.673469,0.598674,0
55,0.693878,0.606452,0
55,0.714286,0.612314,0
55,0.734694,0.427488,0
55,0.755102,0.367911,0
55,0.77551,0.329561,0
55,0.795918,0.439478,0
55,0.816327,0.463,0
55,0.836735,0.466553,0
55,0.857143,0.69538,0
55,0.877551,0.726901,0
55,0.897959,0.696949,0
55,0.959184,0.97385,0
56,0.367347,0.005246,0
56,0.387755,0.006803,0
56,0.408163,0.008297,0
56,0.428571,0.018723,0
56,0.44898,0.012695,0
56,0.469388,0.007463,0
56,0.489796,0.012214,0
56,0.510204,0.007447,0
56,0.530612,0.005563,0
56,0.55102,0.00715,0
56,0.571429,0.007365,0
56,0.591837,0.012628,0
56,0.612245,0.016079,0
56,0.632653,0.023273,0
56,0.653061,0.054782,0
56,0.673469,0.043778,0
56,0.693878,0.049679,0
56,0.714286,0.060287,0
56,0.734694,0.060877,0
56,0.755102,0.053059,0
56,0.77551,0.057058,0
56,0.795918,0.052362,0
56,0.816327,0.043314,0
56,0.836735,0.05218,0
56,0.857143,0.053396,0
56,0.877551,0.060402,0
56,0.897959,0.068042,0
56,0.918367,0.075693,0
56,0.938776,0.117034,0
56,0.959184,0.112467,0
56,0.979592,0.081125,0
56,1.0,0.070143,0
57,0.0,8.8e-05,0
57,0.020408,0.000173,0
57,0.040816,0.000117,0
57,0.061224,0.000259,0
57,0.326531,0.000306,0
57,0.346939,0.000344,0
57,0.367347,0.000122,0
57,0.387755,0.00025,0
57,0.408163,0.00032,0
57,0.428571,0.001076,0
57,0.44898,0.000555,0
57,0.469388,0.000503,0
57,0.489796,0.001024,0
57,0.510204,0.002575,0
57,0.530612,0.000905,0
57,0.55102,0.001005,0
57,0.571429,0.002258,0
57,0.591837,0.006498,0
57,0.612245,0.004154,0
57,0.632653,0.002721,0
57,0.653061,0.004702,0
57,0.673469,0.008437,0
57,0.693878,0.009805,0
57,0.714286,0.009804,0
57,0.734694,0.008317,0
57,0.755102,0.008693,0
57,0.77551,0.025572,0
57,0.795918,0.013486,0
57,0.816327,0.004874,0
57,0.836735,0.010787,0
57,0.857143,0.006777,0
57,0.877551,0.020119,0
57,0.897959,0.056712,0
57,0.918367,0.149777,0
57,0.938776,0.138139,0
57,0.959184,0.136759,0
57,0.979592,0.26748,0
57,1.0,0.010863,0
58,0.408163,0.007692,0
58,0.428571,0.006807,0
58,0.44898,0.009237,0
58,0.469388,0.024876,0
58,0.489796,0.026019,0
58,0.510204,0.008493,0
58,0.530612,0.012977,0
58,0.55102,0.001812,0
58,0.571429,0.003523,0
58,0.591837,0.00345,0
58,0.612245,0.004506,0
58,0.632653,0.006972,0
58,0.653061,0.014234,0
58,0.673469,0.010136,0
58,0.693878,0.005703,0
58,0.714286,0.005119,0
58,0.734694,0.004716,0
58,0.755102,0.00541,0
58,0.77551,0.0086,0
58,0.795918,0.009566,0
58,0.816327,0.01208,0
58,0.836735,0.012897,0
58,0.857143,0.016694,0
58,0.877551,0.018518,0
59,0.081633,0.000359,0
59,0.102041,0.000957,0
59,0.122449,0.001775,0
59,0.142857,0.002772,0
59,0.163265,0.003102,0
59,0.183673,0.000359,0
59,0.204082,0.000415,0
59,0.22449,0.00121,0
59,0.244898,0.002787,0
59,0.265306,0.00134,0
59,0.285714,0.002159,0
59,0.306122,0.003034,0
59,0.326531,0.00484,0
59,0.346939,0.007559,0
59,0.367347,0.016612,0
59,0.387755,0.01446,0
59,0.408163,0.005073,0
59,0.428571,0.004675,0
59,0.44898,0.00802,0
59,0.469388,0.007977,0
59,0.489796,0.012082,0
59,0.510204,0.016568,0
59,0.530612,0.008652,0
59,0.55102,0.006563,0
59,0.571429,0.010277,0
59,0.591837,0.017477,0
59,0.612245,0.024496,0
59,0.632653,0.036456,0
59,0.653061,0.057458,0
59,0.673469,0.055403,0
59,0.693878,0.045911,0
59,0.714286,0.062468,0
59,0.734694,0.044217,0
59,0.755102,0.029322,0
59,0.77551,0.032078,0
59,0.795918,0.0273,0
59,0.816327,0.032536,0
59,0.836735,0.029911,0
59,0.857143,0.039847,0
59,0.877551,0.036039,0
59,0.897959,0.039518,0
59,0.918367,0.060397,0
59,0.938776,0.061348,0
59,0.959184,0.064509,0
59,0.979592,0.054805,0
59,1.0,0.026815,0
60,0.0,0.000945,0
60,0.020408,0.000725,0
60,0.040816,0.0005,0
60,0.061224,0.001136,0
60,0.081633,0.001997,0
60,0.102041,0.004949,0
60,0.122449,0.006262,0
60,0.142857,0.001609,0
60,0.163265,0.002235,0
60,0.183673,0.002335,0
60,0.204082,0.007915,0
60,0.22449,0.022135,0
60,0.244898,0.018688,0
60,0.265306,0.018241,0
60,0.285714,0.02426,0
60,0.306122,0.024339,0
60,0.326531,0.013525,0
60,0.346939,0.015948,0
60,0.367347,0.038061,0
60,0.387755,0.068884,0
60,0.408163,0.050263,0
60,0.428571,0.059186,0
60,0.44898,0.117242,0
60,0.469388,0.280467,0
60,0.489796,0.309352,0
60,0.510204,0.571141,0
60,0.530612,0.346111,0
60,0.55102,0.332716,0
60,0.571429,0.422761,0
60,0.591837,0.519571,0
60,0.612245,0.608784,0
60,0.632653,0.697771,0
60,0.673469,0.79905,0
60,0.693878,0.534932,0
60,0.714286,0.384314,0
60,0.734694,0.488634,0
60,0.755102,0.451697,0
60,0.77551,0.444416,0
61,0.367347,0.000169,0
61,0.387755,9.3e-05,0
61,0.408163,5.6e-05,0
61,0.428571,7.9e-05,0
61,0.44898,7.6e-05,0
61,0.469388,3.2e-05,0
61,0.489796,3.1e-05,0
61,0.510204,4.4e-05,0
61,0.530612,7.2e-05,0
61,0.55102,8.8e-05,0
61,0.734694,0.000148,0
61,0.755102,0.000413,0
61,0.77551,4.1e-05,0
61,0.795918,7.2e-05,0
61,0.816327,0.000354,0
61,0.836735,0.000235,0
61,0.857143,0.000197,0
61,0.877551,0.000325,0
61,0.897959,0.000453,0
61,0.918367,2.6e-05,0
61,0.959184,0.000105,0
61,0.979592,0.000162,0
61,1.0,0.000279,0
62,0.0,0.034753,0
62,0.020408,0.053199,0
62,0.040816,0.059349,0
62,0.061224,0.111991,0
62,0.081633,0.095961,0
62,0.102041,0.104004,0
62,0.122449,0.148018,0
62,0.142857,0.101061,0
62,0.163265,0.157081,0
62,0.183673,0.184855,0
62,0.204082,0.26267,0
62,0.22449,0.667207,0
62,0.306122,0.889172,0
62,0.326531,0.595,0
62,0.346939,0.349928,0
62,0.367347,0.525036,0
62,0.387755,0.617289,0
62,0.408163,0.66051,0
62,0.428571,0.686378,0
62,0.44898,0.601601,0
62,0.469388,0.60342,0
62,0.530612,0.982313,0
62,0.55102,1.0,0
63,0.367347,0.000765,0
63,0.387755,0.000406,0
63,0.408163,0.000341,0
63,0.428571,0.000202,0
63,0.44898,0.000289,0
63,0.469388,0.000376,0
63,0.489796,0.000317,0
63,0.510204,0.000272,0
63,0.530612,0.000545,0
63,0.55102,0.000773,0
63,0.571429,0.00151,0
63,0.591837,0.003088,0
63,0.612245,0.013746,0
63,0.632653,0.011288,0
63,0.653061,0.010058,0
63,0.673469,0.015695,0
63,0.693878,0.007449,0
63,0.714286,0.004962,0
63,0.734694,0.002249,0
63,0.755102,0.001576,0
63,0.77551,0.001978,0
63,0.795918,0.001785,0
63,0.816327,0.002052,0
63,0.836735,0.001492,0
63,0.857143,0.001347,0
63,0.877551,0.001364,0
63,0.897959,0.000972,0
63,0.918367,0.00085,0
63,0.938776,0.001556,0
63,0.959184,0.001464,0
63,0.979592,0.001185,0
63,1.0,0.000871,0
64,0.55102,1.7e-05,0
64,0.571429,0.000253,0
64,0.591837,0.000587,0
64,0.612245,0.000601,0
64,0.632653,0.001407,0
64,0.653061,0.005198,0
64,0.673469,0.002159,0
64,0.693878,0.002462,0
64,0.714286,0.000304,0
64,0.734694,0.000315,0
64,0.755102,0.000648,0
64,0.77551,0.000405,0
64,0.795918,0.000497,0
64,0.816327,0.001533,0
64,0.836735,0.000428,0
64,0.857143,0.000453,0
64,0.877551,0.000734,0
64,0.897959,0.000199,0
64,0.918367,0.000241,0
64,0.938776,0.00058,0
64,0.959184,0.000203,0
64,0.979592,0.000441,0
64,1.0,0.000263,0
65,0.367347,7e-06,0
65,0.387755,4e-05,0
65,0.408163,3.5e-05,0
65,0.428571,4.1e-05,0
65,0.44898,5.6e-05,0
65,0.469388,4.3e-05,0
65,0.489796,2.8e-05,0
65,0.510204,2.2e-05,0
65,0.530612,2.3e-05,0
65,0.55102,2.2e-05,0
65,0.571429,0.000115,0
65,0.591837,0.000164,0
65,0.612245,0.000291,0
65,0.632653,0.000787,0
65,0.653061,0.000651,0
65,0.673469,0.000428,0
65,0.693878,0.000114,0
65,0.714286,0.000458,0
65,0.734694,0.000529,0
65,0.755102,0.000582,0
65,0.77551,0.001042,0
65,0.795918,0.000583,0
65,0.816327,0.000394,0
65,0.836735,0.000471,0
65,0.897959,0.000272,0
65,0.918367,0.000279,0
65,0.938776,0.000304,0
65,0.959184,0.000203,0
65,0.979592,0.000191,0
65,1.0,0.000237,0
66,0.081633,0.001558,0
66,0.102041,0.001077,0
66,0.122449,0.002088,0
66,0.142857,0.001521,0
66,0.163265,0.001272,0
66,0.183673,0.002175,0
66,0.204082,0.002347,0
66,0.22449,0.006431,0
66,0.244898,0.014929,0
66,0.265306,0.049036,0
66,0.285714,0.068961,0
66,0.306122,0.043066,0
66,0.326531,0.047642,0
66,0.346939,0.066476,0
66,0.367347,0.121517,0
66,0.387755,0.16555,0
66,0.408163,0.10633,0
66,0.428571,0.102451,0
66,0.44898,0.098596,0
66,0.469388,0.092561,0
66,0.489796,0.441353,0
66,0.510204,0.285911,0
66,0.530612,0.21587,0
66,0.55102,0.335324,0
66,0.571429,0.26389,0
66,0.591837,0.30349,0
66,0.612245,0.692442,0
66,0.632653,0.772988,0
66,0.673469,0.68523,0
66,0.693878,0.972797,0
66,0.714286,0.940646,0
66,0.755102,0.914628,0
66,0.77551,0.767551,0
66,0.795918,0.740914,0
66,0.836735,0.923964,0
67,0.367347,0.001494,0
67,0.387755,0.001111,0
67,0.408163,0.003563,0
67,0.428571,0.010268,0
67,0.44898,0.019038,0
67,0.469388,0.005351,0
67,0.530612,0.000673,0
67,0.55102,0.001287,0
67,0.571429,0.003238,0
67,0.591837,0.027966,0
67,0.612245,0.053312,0
67,0.632653,0.033012,0
67,0.734694,0.012351,0
67,0.755102,0.012562,0
67,0.77551,0.023278,0
67,0.816327,0.015521,0
67,0.897959,0.002131,0
67,0.918367,0.018429,0
67,0.938776,0.022923,0
67,0.959184,0.024547,0
67,0.979592,0.019118,0
67,1.0,0.026773,0
68,0.387755,0.150421,0
68,0.408163,0.18172,0
68,0.428571,0.289404,0
68,0.44898,0.419352,0
68,0.469388,0.338543,0
68,0.510204,0.564353,0
68,0.530612,0.37798,0
68,0.55102,0.295758,0
68,0.571429,0.421803,0
68,0.591837,0.591766,0
68,0.612245,0.58838,0
69,0.102041,0.006245,0
69,0.122449,0.006631,0
69,0.142857,0.004211,0
69,0.163265,0.002764,0
69,0.183673,0.005573,0
69,0.204082,0.011707,0
69,0.22449,0.019603,0
69,0.244898,0.01256,0
69,0.265306,0.01135,0
69,0.285714,0.011587,0
69,0.306122,0.015506,0
69,0.326531,0.028911,0
69,0.346939,0.049467,0
69,0.367347,0.089236,0
69,0.387755,0.15241,0
69,0.408163,0.093362,0
69,0.428571,0.115024,0
69,0.44898,0.187534,0
69,0.469388,0.137875,0
69,0.489796,0.125423,0
69,0.510204,0.092161,0
69,0.530612,0.0758,0
69,0.55102,0.040954,0
69,0.571429,0.061178,0
69,0.591837,0.103257,0
69,0.612245,0.151541,0
69,0.632653,0.238131,0
69,0.653061,0.484313,0
69,0.673469,0.409211,0
69,0.693878,0.488772,0
69,0.714286,0.638672,0
69,0.734694,0.583107,0
69,0.755102,0.599245,0
69,0.77551,0.560289,0
69,0.795918,0.475478,0
69,0.816327,0.323048,0
69,0.836735,0.414765,0
69,0.857143,0.471468,0
69,0.877551,0.536853,0
69,0.897959,0.681677,0
69,0.918367,0.873272,0
69,0.938776,0.897228,0
69,0.959184,0.840217,0
69,0.979592,0.780729,0
69,1.0,0.61072,0
70,0.081633,0.005095,0
70,0.102041,0.006245,0
70,0.122449,0.006631,0
70,0.142857,0.004211,0
70,0.163265,0.002764,0
70,0.183673,0.005573,0
70,0.204082,0.011707,0
70,0.22449,0.019603,0
70,0.244898,0.01256,0
70,0.265306,0.01135,0
70,0.285714,0.011587,0
70,0.306122,0.015506,0
70,0.326531,0.028911,0
70,0.346939,0.049467,0
70,0.367347,0.089236,0
70,0.387755,0.15241,0
70,0.408163,0.093362,0
70,0.428571,0.115024,0
70,0.44898,0.187534,0
70,0.469388,0.137875,0
70,0.489796,0.125423,0
70,0.510204,0.092161,0
70,0.530612,0.0758,0
70,0.55102,0.040954,0
70,0.571429,0.061178,0
70,0.591837,0.103257,0
70,0.612245,0.151541,0
70,0.632653,0.238131,0
70,0.653061,0.484309,0
70,0.673469,0.40921,0
70,0.693878,0.488771,0
70,0.714286,0.638671,0
70,0.734694,0.583106,0
70,0.755102,0.599244,0
70,0.77551,0.560289,0
70,0.795918,0.475478,0
70,0.816327,0.323047,0
70,0.836735,0.414765,0
70,0.857143,0.471468,0
70,0.877551,0.536853,0
70,0.897959,0.681675,0
70,0.918367,0.873271,0
70,0.938776,0.897228,0
70,0.959184,0.840217,0
70,0.979592,0.780729,0
70,1.0,0.61072,0
71,0.081633,0.005095,0
71,0.102041,0.005811,0
71,0.122449,0.006371,0
71,0.142857,0.004083,0
71,0.163265,0.002703,0
71,0.183673,0.005516,0
71,0.204082,0.011624,0
71,0.22449,0.019167,0
71,0.244898,0.011829,0
71,0.265306,0.01047,0
71,0.285714,0.010503,0
71,0.306122,0.014596,0
71,0.326531,0.02789,0
71,0.346939,0.048358,0
71,0.367347,0.086747,0
71,0.387755,0.148744,0
71,0.408163,0.086757,0
71,0.428571,0.113646,0
71,0.44898,0.1811,0
71,0.469388,0.134399,0
71,0.489796,0.120954,0
71,0.510204,0.087361,0
71,0.530612,0.07266,0
71,0.55102,0.039332,0
71,0.571429,0.056716,0
71,0.591837,0.095581,0
71,0.612245,0.139634,0
71,0.632653,0.221896,0
71,0.653061,0.457992,0
71,0.673469,0.392347,0
71,0.693878,0.46736,0
71,0.714286,0.605156,0
71,0.734694,0.55324,0
71,0.755102,0.571968,0
71,0.77551,0.536342,0
71,0.795918,0.4596,0
71,0.816327,0.311662,0
71,0.836735,0.400907,0
71,0.857143,0.44945,0
71,0.877551,0.510229,0
71,0.897959,0.65953,0
71,0.918367,0.849194,0
71,0.938776,0.872642,0
71,0.959184,0.816051,0
71,0.979592,0.762783,0
71,1.0,0.59356,0
72,0.408163,0.0,0
72,0.428571,7e-06,0
72,0.44898,4.8e-05,0
72,0.469388,5.1e-05,0
72,0.489796,2.5e-05,0
72,0.510204,0.000157,0
72,0.530612,9.5e-05,0
72,0.55102,0.000109,0
72,0.571429,9.1e-05,0
72,0.591837,9.2e-05,0
73,0.428571,3.9e-05,0
73,0.44898,0.000369,0
73,0.469388,0.00019,0
73,0.489796,5e-05,0
73,0.510204,6.7e-05,0
73,0.530612,3e-05,0
73,0.55102,6.8e-05,0
73,0.571429,7.2e-05,0
73,0.591837,0.000109,0
73,0.612245,0.000521,0
73,0.632653,0.00116,0
73,0.653061,0.000558,0
73,0.673469,0.000988,0
73,0.693878,0.000601,0
73,0.714286,0.001083,0
73,0.734694,0.000295,0
73,0.755102,0.000235,0
73,0.77551,9.1e-05,0
73,0.795918,0.00036,0
73,0.816327,0.000292,0
73,0.836735,0.000521,0
73,0.857143,0.000352,0
73,0.877551,0.000218,0
73,0.897959,0.000113,0
73,0.918367,0.000134,0
73,0.938776,0.000204,0
73,0.959184,8e-06,0
74,0.571429,0.000118,0
74,0.591837,0.000284,0
75,0.367347,0.192587,0
75,0.387755,0.278841,0
75,0.408163,0.258375,0
75,0.428571,0.3867,0
75,0.44898,0.514633,0
75,0.469388,0.415615,0
75,0.530612,0.588851,0
75,0.55102,0.464787,0
75,0.571429,0.630894,0
75,0.591837,0.950227,0
76,0.510204,0.321061,0
76,0.530612,0.154128,0
76,0.591837,0.307686,0
76,0.612245,0.378579,0
76,0.632653,0.495006,0
76,0.653061,0.772687,0
76,0.673469,0.728366,0
76,0.693878,0.704681,0
76,0.714286,0.691319,0
76,0.734694,0.477452,0
76,0.755102,0.414893,0
76,0.77551,0.38195,0
76,0.795918,0.515747,0
76,0.816327,0.523567,0
76,0.836735,0.523676,0
76,0.857143,0.771151,0
76,0.877551,0.794442,0
76,0.897959,0.752154,0
77,0.142857,1e-05,0
77,0.163265,9e-06,0
77,0.183673,1.2e-05,0
77,0.204082,2.4e-05,0
77,0.22449,6.9e-05,0
77,0.244898,7.2e-05,0
77,0.265306,0.000147,0
77,0.285714,0.000118,0
77,0.306122,0.000114,0
77,0.326531,8.5e-05,0
77,0.346939,6.6e-05,0
77,0.367347,0.000122,0
77,0.387755,0.000155,0
77,0.408163,0.000118,0
77,0.428571,0.000297,0
77,0.44898,0.000575,0
77,0.469388,0.000894,0
77,0.489796,0.000549,0
77,0.510204,0.000706,0
77,0.530612,0.000249,0
77,0.55102,0.000177,0
77,0.571429,0.000163,0
77,0.591837,0.000229,0
77,0.612245,0.000131,0
77,0.632653,0.000139,0
77,0.653061,0.000141,0
77,0.673469,0.001034,0
77,0.693878,0.000162,0
77,0.714286,0.000103,0
77,0.734694,7.1e-05,0
77,0.755102,6.6e-05,0
77,0.77551,6.9e-05,0
77,0.795918,6.4e-05,0
77,0.816327,5.5e-05,0
77,0.836735,4.1e-05,0
77,0.857143,5.4e-05,0
77,0.877551,4.6e-05,0
77,0.897959,2.8e-05,0
77,0.918367,2.8e-05,0
77,0.938776,3.6e-05,0
77,0.959184,2.7e-05,0
77,0.979592,2.4e-05,0
77,1.0,2.3e-05,0
78,0.102041,0.001485,0
78,0.122449,0.001791,0
78,0.142857,0.000706,0
78,0.163265,0.001731,0
78,0.183673,0.001244,0
78,0.204082,0.001385,0
78,0.22449,0.000674,0
78,0.244898,0.0022,0
78,0.265306,0.001445,0
78,0.285714,0.003813,0
78,0.306122,0.006182,0
78,0.326531,0.006167,0
78,0.346939,0.010716,0
78,0.367347,0.008174,0
78,0.387755,0.006893,0
78,0.408163,0.034705,0
78,0.428571,0.014802,0
78,0.44898,0.024583,0
78,0.469388,0.015325,0
78,0.489796,0.024274,0
78,0.510204,0.030308,0
78,0.530612,0.01214,0
78,0.55102,0.01485,0
78,0.571429,0.026384,0
78,0.591837,0.031278,0
78,0.612245,0.025768,0
78,0.632653,0.039909,0
78,0.653061,0.089254,0
78,0.673469,0.047513,0
78,0.693878,0.046658,0
78,0.714286,0.066253,0
78,0.734694,0.075215,0
78,0.755102,0.071371,0
78,0.77551,0.082053,0
78,0.795918,0.082334,0
78,0.816327,0.064344,0
78,0.836735,0.056727,0
78,0.857143,0.079314,0
78,0.877551,0.078111,0
78,0.897959,0.062692,0
78,0.918367,0.143489,0
78,0.938776,0.117962,0
78,0.959184,0.063751,0
78,0.979592,0.060969,0
78,1.0,0.095767,0
79,0.469388,2e-05,0
79,0.489796,3e-05,0
79,0.510204,0.000107,0
79,0.530612,2.8e-05,0
79,0.55102,3.2e-05,0
79,0.571429,2.9e-05,0
79,0.591837,5.8e-05,0
79,0.612245,8.1e-05,0
79,0.632653,0.000156,0
79,0.653061,5.5e-05,0
79,0.673469,3.9e-05,0
79,0.693878,2.1e-05,0
79,0.714286,2.8e-05,0
79,0.734694,2.8e-05,0
79,0.755102,2.5e-05,0
79,0.77551,3.9e-05,0
79,0.795918,3.5e-05,0
79,0.816327,5.1e-05,0
79,0.836735,4.3e-05,0
79,0.857143,6.1e-05,0
79,0.877551,5.7e-05,0
79,0.897959,5.8e-05,0
79,0.918367,4.1e-05,0
79,0.938776,2.1e-05,0
79,0.959184,2e-05,0
79,0.979592,3.7e-05,0
79,1.0,3.1e-05,0
80,0.367347,2.2e-05,0
80,0.387755,4.8e-05,0
80,0.408163,3.1e-05,0
80,0.428571,5.7e-05,0
80,0.44898,7.1e-05,0
80,0.469388,5.5e-05,0
80,0.489796,4.1e-05,0
80,0.510204,3.8e-05,0
80,0.530612,6.1e-05,0
80,0.55102,3.2e-05,0
80,0.571429,5.9e-05,0
80,0.591837,6.6e-05,0
80,0.612245,8.1e-05,0
80,0.632653,9.1e-05,0
80,0.653061,0.000238,0
80,0.673469,0.000201,0
80,0.693878,0.000196,0
80,0.714286,0.000211,0
80,0.734694,0.000294,0
80,0.755102,0.000171,0
80,0.77551,0.000185,0
80,0.795918,0.000267,0
80,0.816327,0.000266,0
80,0.836735,0.000184,0
80,0.857143,0.000259,0
80,0.877551,0.000263,0
80,0.897959,0.000215,0
80,0.918367,0.000179,0
80,0.938776,0.000177,0
80,0.959184,0.00014,0
80,0.979592,0.000149,0
80,1.0,0.000146,0
81,0.061224,0.000771,0
81,0.081633,0.002374,0
81,0.102041,0.001858,0
81,0.122449,0.002413,0
81,0.142857,0.000451,0
81,0.163265,0.00054,0
81,0.183673,0.001059,0
81,0.204082,0.001756,0
81,0.22449,0.002313,0
81,0.244898,0.006014,0
81,0.265306,0.004428,0
81,0.285714,0.007819,0
81,0.306122,0.010699,0
81,0.326531,0.018267,0
81,0.346939,0.025485,0
81,0.367347,0.036128,0
81,0.387755,0.032996,0
81,0.408163,0.019735,0
81,0.428571,0.024889,0
81,0.44898,0.029843,0
81,0.469388,0.016138,0
81,0.489796,0.020161,0
81,0.510204,0.0258,0
81,0.530612,0.030641,0
81,0.55102,0.014681,0
81,0.571429,0.013322,0
81,0.591837,0.025529,0
81,0.612245,0.031448,0
81,0.632653,0.047236,0
81,0.653061,0.06806,0
81,0.673469,0.048979,0
81,0.693878,0.044763,0
81,0.714286,0.064135,0
81,0.734694,0.057595,0
81,0.755102,0.06908,0
81,0.77551,0.094478,0
81,0.795918,0.073898,0
81,0.816327,0.059826,0
81,0.836735,0.064583,0
81,0.857143,0.062953,0
81,0.877551,0.054137,0
81,0.897959,0.048888,0
81,0.918367,0.047732,0
81,0.938776,0.05212,0
81,0.959184,0.060996,0
81,0.979592,0.067011,0
81,1.0,0.063199,0
82,0.653061,0.622647,0
82,0.673469,0.545913,0
82,0.693878,0.371318,0
82,0.714286,0.256175,0
82,0.734694,0.276991,0
82,0.755102,0.390368,0
82,0.77551,0.317681,0
82,0.795918,0.506996,0
82,0.816327,0.367312,0
82,0.836735,0.2686,0
82,0.857143,0.22324,0
82,0.877551,0.228897,0
82,0.897959,0.26143,0
82,0.918367,0.568737,0
82,0.938776,0.682126,0
82,0.959184,0.610221,0
82,0.979592,0.644638,0
82,1.0,0.452907,0
83,0.693878,0.075503,0
83,0.714286,0.048635,0
83,0.734694,0.028568,0
83,0.755102,0.03002,0
83,0.77551,0.037451,0
83,0.795918,0.03347,0
83,0.918367,0.173623,0
83,0.938776,0.166926,0
83,0.959184,0.151207,0
83,0.979592,0.287489,0
83,1.0,0.038687,0
84,0.693878,0.075742,0
